,dx,ht,natr,willr,rsi,roc,mom,mfi,adxr,obv,ad,bas,macd,cci,atr,r_3,r_2,r_1,width,cmo,slowd,slowk,hl,var,mabas,mabas2,amount,close,datetime,down_count,high,low,open,percent,settle,suspend,time,up_count,vol,wd,state
2018-06-11,31.586163263,1,1.81966146827,-90.0413767162,34.0653385553,-0.882625658252,-96.61,33.8409478112,16.989156562,22605310.0,-2384450.70258,-0.00989256166776,-3.96915731295,-82.4788300309,20.6184021309,-1.34299629751,-1.98097222199,0.261574366409,0.130949441374,-31.8693228894,24.9062828308,22.8744887153,-4.1665107908,165.130765001,-0.0106839157323,-0.0244726747473,5009067520.0,1133.09,201806111500,11.0,1141.02,1123.45,1126.4,0.2619167706,1130.13,0,1500,22.0,50197.0,2,0
2018-06-12,31.586163263,1,1.77105004973,-84.125,35.9586676027,-1.02047030371,-78.19,39.4915129892,17.584677477,22649895.0,-2344368.59732,-0.00856483540436,-2.96168482439,-76.1272648678,20.1499448358,-1.57142976401,0.671116824395,0.409542457986,0.127769297984,-28.0826647947,22.4066928587,20.4726955174,-4.3934652312,79.1668240007,-0.009977555623,-0.0251339270669,4593077760.0,1137.74,201806121500,6.0,1138.45,1124.39,1132.42,0.4103822291,1133.09,0,1500,27.0,44585.0,2,0
2018-06-13,35.0328890513,1,1.80507795155,-99.8498659517,31.6815906511,-2.69677205876,-89.77,39.5726368409,18.5459954794,22603393.0,-2390118.39859,-0.0100352149352,-3.27534635469,-108.170162062,20.1706630618,-1.1292315566,-1.39080592301,-1.80034838099,0.130411722579,-36.6368186977,20.1230962024,17.0221043744,-4.16751126458,122.906545,-0.00999677539372,-0.0258871539309,4577820160.0,1117.44,201806131500,35.0,1134.61,1117.3,1134.51,-1.7842389298,1137.74,0,1500,1.0,46502.0,2,0
2018-06-14,36.2524533955,1,1.77972655833,-87.0432664424,35.1709889577,-2.57752474562,-67.18,45.4939190173,19.5970561066,22654944.0,-2378840.73847,-0.0091012471675,-2.55329801292,-104.384609726,20.0391871288,-0.630352764049,-1.03989522204,0.760453158956,0.130679734498,-29.6580220846,17.977865561,16.4387967911,-4.11786110351,139.365945,-0.00969826598498,-0.0265788658088,5219198976.0,1125.97,201806141500,3.0,1133.13,1114.8,1114.86,0.7633519473,1117.44,0,1500,31.0,51551.0,2,0
2018-06-15,37.8702042452,1,1.79320158272,-97.9852816986,32.5048446174,-1.49363347579,-79.78,44.0967702998,20.9023779283,22579833.0,-2440727.13436,-0.00975674979669,-2.57024362906,-128.590171359,19.9628166196,-2.17601733792,-0.375668956932,-1.13612211589,0.127888005766,-34.9903107653,13.6023614878,7.34618329789,-4.07218016025,178.295724,-0.00971776058889,-0.0273086877404,7409740800.0,1113.25,201806151500,27.0,1130.55,1111.58,1125.06,-1.1296926206,1125.97,0,1500,6.0,75111.0,2,0
2018-06-19,65.3302908133,1,2.44261926619,-88.1279422196,21.7935826455,-8.50947409297,-137.68,41.3157660779,23.6904584269,22453924.0,-2513379.73711,-0.0200353616241,-7.11902593039,-335.554630196,25.3219011468,-7.5026701837,-8.26312334266,-7.12700122677,0.146174153046,-56.4128347091,11.6684090887,11.220247177,-2.47728626572,1034.497661,-0.013156960934,-0.0287156566718,11792000000.0,1036.67,201806191500,33.0,1105.31,1018.26,1100.66,-6.8789580058,1113.25,0,1500,2.0,125909.0,2,4
2018-06-20,65.55167702,1,2.45179047234,-88.0381244803,21.6960579876,-8.96865716244,-93.53,41.3691461814,26.2872969687,22369158.0,-2477695.56994,-0.0248042456023,-9.42834172359,-251.820988895,25.393193922,-8.35673597659,-7.2206138607,-0.0936126339251,0.158333576115,-56.6078840249,9.13751979622,8.8461289138,-3.67250369914,1637.922364,-0.0170393891567,-0.0304836913285,7842531840.0,1035.7,201806201500,15.0,1043.32,1017.0,1032.34,-0.093568831,1036.67,0,1500,20.0,84766.0,2,4
2018-06-21,68.3738198853,1,2.62608010228,-98.6275191105,18.665513013,-10.239475945,-143.55,34.593306141,28.1582210814,22291581.0,-2545758.59892,-0.0307502224345,-12.2151141671,-191.325102293,26.3401086419,-10.4268216259,-3.29982039915,-3.20620776522,0.18097207319,-62.668973974,9.51089308895,8.4663031761,-3.25622395291,2522.809521,-0.021609666916,-0.0327007631084,7349143552.0,1003.02,201806211500,35.0,1039.3,1000.65,1034.24,-3.1553538669,1035.7,0,1500,2.0,77577.0,2,0
2018-06-22,69.3544384578,1,2.57272482421,-86.1317955322,24.397096343,-9.45673508175,-131.67,26.7148322994,29.9305298494,22357660.0,-2479732.93145,-0.0299297886436,-11.9905810799,-141.400898973,26.2286723103,-1.67111506974,-1.57750243582,1.6287053294,0.190912292877,-51.205807314,9.15501242119,10.1526051737,-3.71702090504,2643.7764,-0.0243830408252,-0.0349528151685,5819227136.0,1019.49,201806221500,1.0,1019.5,994.72,998.44,1.6420410361,1003.02,0,1500,36.0,66079.0,2,0
2018-06-25,62.4832494165,1,2.55720221474,-92.3296567941,23.2130445776,-9.41657309679,-134.76,33.5269165327,31.4206193891,22282323.0,-2544098.15888,-0.0293670142902,-11.6205999222,-107.635072186,25.7873385739,-2.66927770783,0.536930057394,-1.09177527201,0.20243482277,-53.5739108447,9.3204917768,9.34256698064,-3.91791087476,2884.506609,-0.0260443653135,-0.0372406010791,6926536704.0,1008.42,201806251500,33.0,1027.01,1006.96,1025.56,-1.0858370362,1019.49,0,1500,3.0,75337.0,2,0
2018-06-26,65.1269621179,1,2.5398872715,-86.5663322185,26.5458454261,-1.79806495799,-131.44,33.0135904981,32.673018298,22354953.0,-2485907.30686,-0.0259191803943,-9.83261476964,-92.1303207677,25.85681439,1.48539382818,-0.143311501225,0.948463770785,0.205553683589,-46.9083091479,11.3421465333,14.5312674456,-3.63871643096,2695.025801,-0.0260026370071,-0.0393682696507,6568006144.0,1018.03,201806261500,3.0,1020.69,993.93,995.52,0.9529759426,1008.42,0,1500,33.0,72630.0,2,0
2018-06-27,65.1269621179,1,2.49916861911,-91.7335562988,25.40057892,-2.60113932606,-139.65,26.1255205266,33.2786273636,22260658.0,-2507952.47938,-0.0238654659334,-8.43204829554,-79.5635250768,25.2106133622,-1.05806484426,0.0337104277476,-0.914753343038,0.211410450009,-49.1988421599,12.1042308305,12.4388580653,-4.09450318537,2227.447505,-0.0252902466492,-0.0413977509677,9428202496.0,1008.76,201806271500,30.0,1019.13,1002.32,1015.84,-0.9105822029,1018.03,0,1500,6.0,94295.0,2,0
2018-06-28,42.7055667251,1,2.56199636745,-83.5609509358,29.3555746384,1.68590855616,-135.83,28.1050097942,33.5548586229,22391710.0,-2543769.0013,-0.0196564573306,-6.02407696033,-55.5045336048,26.1305695506,1.13492479558,0.186461024798,1.10121436784,0.218703290041,-41.2888507231,14.1917864871,15.6052339504,-3.28753749598,1742.130484,-0.0234123168763,-0.0431742737774,12079812608.0,1019.93,201806281500,5.0,1044.18,1006.09,1006.28,1.1073000515,1008.76,0,1500,32.0,131052.0,3,0
2018-06-29,39.6486086665,1,2.52657214711,-66.3947243184,36.9111411233,2.34136676181,-86.77,36.9453552644,33.7021820045,22495077.0,-2472580.96519,-0.0126942187403,-2.31477896287,-32.6133359276,26.3612431541,2.45768874205,3.37244208509,2.27122771725,0.217357012143,-26.1777177535,17.5773890711,24.6880751977,-3.5705683499,918.153561,-0.0198396174977,-0.0444915463222,9647076352.0,1043.36,201806291500,2.0,1047.93,1018.57,1019.26,2.2972164756,1019.93,0,1500,35.0,103367.0,4,0
2018-07-02,43.2612284801,1,2.65157859096,-83.4694159978,32.7938226063,0.93215128617,-115.27,35.7567913308,33.9680044236,22401958.0,-2510823.20645,-0.0118978001477,-1.10415730241,-47.3285245476,26.9882972145,0.894123139364,-0.207091228472,-2.47831894572,0.217491722673,-34.4123547873,25.3923509051,35.8837435672,-3.44171976101,161.51772,-0.0171923450477,-0.0457063003185,8966858752.0,1017.82,201807021500,36.0,1040.8,1008.22,1040.41,-2.4478607576,1043.36,0,1500,1.0,93119.0,4,0
2018-07-03,43.2612284801,1,2.56776845552,-72.2135342622,37.2780143123,1.47245169592,-104.72,37.5749489923,34.3379368766,22485032.0,-2428316.26447,-0.00849861866237,1.07932787128,-34.8926503475,26.5255616992,1.27525535441,-0.995972362846,1.48234658288,0.214159252255,-25.4439713754,38.0805208099,53.6697436648,-3.91932925793,151.365244999,-0.0142944362526,-0.0466461798878,7803254784.0,1033.02,201807031500,1.0,1033.09,1012.58,1017.92,1.4933878289,1017.82,0,1500,35.0,83074.0,4,0
2018-07-04,43.2612284801,1,2.54342784555,-82.2988505747,34.8943811436,0.972481065863,-98.87,37.0000858101,34.7250014524,22415247.0,-2467573.12463,-0.00826357345768,1.863469408,-39.2746459383,25.9065930064,-2.40465918174,0.0736597639854,-1.40868681889,0.20917516904,-30.2112377128,47.879968995,54.0864197531,-4.17952527876,126.572996,-0.0122841486543,-0.0475005032468,6407882240.0,1018.57,201807041500,36.0,1030.75,1015.16,1029.72,-1.3988112524,1033.02,0,1500,0.0,69785.0,4,0
2018-07-05,46.8365222889,1,2.57026915019,-90.2722880984,33.1038657495,-1.24616395243,-118.75,31.9305786622,35.2698844391,22342154.0,-2532858.13945,-0.00932727403717,1.92301100187,-54.3495189046,25.8882649345,-1.04690246253,-2.52924904541,-1.12056222651,0.203213199217,-33.7922685009,51.7664577648,47.5432098765,-3.67040576795,114.702116,-0.0112985237819,-0.0483572754162,6693485056.0,1007.22,201807051500,32.0,1031.5,1005.85,1017.99,-1.1143073132,1018.57,0,1500,3.0,73093.0,1,0
2018-07-06,52.4046176846,1,2.65632973163,-79.0148039131,35.2537274667,-2.81015181721,-99.21,31.3750951837,36.9554251399,22447305.0,-2512325.69566,-0.00833775308194,2.68045014118,-73.9132257285,26.9362460106,-1.85441989116,-0.445733072266,0.674829154246,0.189359094083,-29.4925450665,46.3143631523,37.3134598272,-3.21891527182,117.344821,-0.0103116002153,-0.0490923433235,9717892096.0,1014.04,201807061500,5.0,1030.36,989.8,1008.75,0.6771112567,1007.22,0,1500,29.0,105151.0,2,4
2018-07-09,49.3503839926,1,2.55362101551,-25.2193359711,41.010315745,1.51795012871,-3.4,38.9915808643,38.4193969517,22520852.0,-2438778.69566,-0.00443324498384,4.62147965005,69.2301853237,26.385799867,1.43288477767,2.55344700418,1.87861784994,0.177938191111,-17.97936851,43.9623803324,47.0304712936,-4.0607237123,120.751756,-0.00835214847145,-0.0495110045345,6881042432.0,1033.27,201807091500,0.0,1033.27,1015.46,1015.47,1.8963748965,1014.04,0,1500,36.0,73547.0,3,3
2018-07-10,45.5401353925,1,2.44569739951,-25.9418544641,40.9247320698,-0.0164566029699,-2.85,45.6041605261,39.743509858,22447363.0,-2419905.22718,-0.00210074188716,5.93805831739,111.307876776,25.2603855908,2.51279108819,1.83796193394,-0.0406559159957,0.162239818913,-18.1505358604,49.2855824075,63.5128161018,-4.57639705809,130.524064,-0.00626834627668,-0.0496968232777,6606345216.0,1032.85,201807101500,17.0,1036.8,1026.17,1031.97,-0.0406476526,1033.27,0,1500,15.0,73489.0,4,3
2018-07-11,56.9121945775,1,2.63200891292,-80.1479442629,35.0200283739,-1.69158722523,-1.68,45.3667951666,41.4142103337,22362547.0,-2435775.00694,-0.00537272405928,4.79660086145,-132.378055913,26.3553580486,-1.26032491215,-3.13894276209,-3.09828684609,0.142883579676,-29.9599432523,55.5911919431,56.230288434,-3.80271558834,156.439156,-0.00596980553755,-0.050014590529,7653932032.0,1001.34,201807111500,36.0,1014.6,992.26,1014.6,-3.0507818173,1032.85,0,1500,0.0,84816.0,1,4
2018-07-12,36.1305311901,1,2.63052019838,-27.3008773439,43.5685491581,2.46619407875,12.57,52.1757849861,41.9779731886,22461309.0,-2366330.50401,-0.00227403275441,6.13477186529,30.1395600842,27.1485467594,-0.117172571786,-0.0765166557907,3.0217701903,0.123516013331,-12.8629016838,59.5558066643,58.924315457,-3.31603838687,164.315165,-0.0047378812765,-0.0500667244094,9124572160.0,1032.06,201807121500,0.0,1037.62,1000.16,1000.16,3.0678890287,1001.34,0,1500,37.0,98762.0,3,3
2018-07-13,36.1305311901,1,2.50618442472,-33.201445037,42.8900864705,1.43879925841,20.21,52.1761291236,42.595885579,22387081.0,-2387910.57418,-0.000957049443706,6.76362120868,73.4746898238,25.779364848,-0.409415167226,2.68887167886,-0.332898511435,0.0906397209251,-14.2198270591,58.8198830107,61.3050451411,-4.85904468731,124.907996,-0.0034776039989,-0.0499576461283,7339815424.0,1028.63,201807131500,31.0,1033.78,1025.8,1032.62,-0.3323450187,1032.06,0,1500,5.0,74228.0,4,3
2018-07-16,38.2483996994,0,2.42161731435,-39.5492860829,42.1300029968,-0.806178443195,6.91,52.7837159154,43.2452995311,22329625.0,-2405542.82034,-0.000726767022738,6.88290790199,40.4010180384,24.8201245017,2.32949712904,-0.692273061254,-0.359374549819,0.0468336662997,-15.7399940064,66.470562159,79.1823258789,-4.4187332902,123.686204,-0.00256065834018,-0.0497584994231,5627947520.0,1024.94,201807161500,30.0,1033.01,1020.66,1029.97,-0.3587295723,1028.63,0,1500,4.0,57456.0,4,3
2018-07-17,42.1546660336,0,2.36239178579,-51.6256666093,40.6539480478,-1.44551483759,9.16,54.4976589254,43.1870721631,22274418.0,-2405224.62437,-0.00159644036665,6.44835703262,-48.4991575536,24.0472584659,-1.37954753256,-1.04664902112,-0.687274471303,0.0450267436348,-18.6921039044,70.5500214846,71.1626934337,-4.29506765348,112.720584,-0.00223925234901,-0.0495487280582,5244960768.0,1017.92,201807171500,23.0,1024.82,1010.94,1024.78,-0.6849181415,1024.94,0,1500,7.0,55207.0,1,3
2018-07-18,42.7882069929,0,2.32405139604,-65.2847066919,38.9900272593,0.862843789322,-9.95,46.3897439396,43.0464532822,22220034.0,-2455393.86437,-0.00315617729546,5.61604202246,-67.8781999888,23.4724542898,-1.8297291113,-1.47035456148,-0.783080090173,0.0439437745576,-22.0199454814,69.5025244449,58.162554022,-4.14509708542,123.680565001,-0.00254489399782,-0.0493865058643,5163467776.0,1009.98,201807181500,35.0,1025.36,1009.36,1019.65,-0.7800220057,1017.92,0,1500,1.0,54384.0,2,4
2018-07-19,46.1224433609,0,2.29392462982,-69.6666666667,37.9965472294,-2.59577931516,-38.09,38.7814792791,43.1639806135,22169159.0,-2482124.79657,-0.00452516519901,4.77137844134,-109.337327013,23.0601361262,-1.9377912146,-1.25051674329,-0.46743665312,0.0433222161347,-24.0069055412,57.5179071479,43.2284739879,-4.03944680155,129.09474,-0.00320498439822,-0.049273710746,4798279168.0,1005.27,201807191500,30.0,1018.77,1001.07,1010.69,-0.4663458682,1009.98,0,1500,7.0,50875.0,2,4
2018-07-20,24.4920131118,0,2.34517613447,-8.74422187982,47.7164373699,0.831202667626,19.36,49.1069853568,42.5005977694,22290717.0,-2387652.60369,-0.000245046681513,6.28938158823,58.8824965132,24.3236978315,1.87441622337,2.65749631354,3.12493296666,0.0457703047188,-4.56712526017,51.7639470641,53.9008131823,-3.23680493111,149.564384,-0.00221833849265,-0.0488417605328,11870842880.0,1037.18,201807201500,0.0,1041.72,1000.97,1004.09,3.1742715887,1005.27,0,1500,37.0,121558.0,3,3
2018-07-23,16.1270797185,0,2.32373642973,-1.78198747793,51.2739286489,2.54063652506,17.96,50.3348781883,41.585851793,22398453.0,-2289222.9819,0.0041209632413,8.03860956985,174.3165199,24.4220051292,3.97925335411,4.44669000723,1.32175704057,0.0510623504288,2.54785729783,56.5594586827,72.5490888779,-3.7109873493,216.492245,-0.000105237914667,-0.0480590815336,10498583552.0,1050.98,201807231500,3.0,1052.09,1026.39,1030.69,1.3305308625,1037.18,0,1500,34.0,107736.0,4,3
2018-07-24,4.71143272369,1,2.34104824827,-15.6894157855,55.4729771237,4.9925337944,50.17,60.585789918,40.4564322011,22569772.0,-2271406.64186,0.008806862631,10.0754637085,252.163084844,25.0197190486,6.12242223542,2.99748926876,1.67573222819,0.0639424224286,10.9459542473,72.297100833,90.4414004386,-3.48411207263,395.120364,0.00286546226722,-0.0468785317761,15875890176.0,1068.74,201807241500,2.0,1083.43,1050.64,1050.64,1.6898513768,1050.98,0,1500,34.0,171319.0,4,3
2018-07-25,4.71143272369,1,2.25943074823,-22.9413649471,53.5721608065,5.14564644844,54.73,59.4851104831,39.606545987,22478426.0,-2286729.1967,0.009804411422,10.5961334239,170.476898917,23.9940248308,2.36013489198,1.03837785141,-0.637354376779,0.0690702950759,7.14432161306,82.6028678298,84.8181141729,-4.73784771956,406.157445,0.00517844531881,-0.0455319129142,8261308416.0,1061.95,201807251500,34.0,1067.38,1058.08,1066.77,-0.635327582,1068.74,0,1500,3.0,91346.0,4,3
2018-07-26,0.982997247263,1,2.21603343128,-31.6990238017,51.4955863887,4.9001760721,40.49,60.2918900526,38.5751277465,22393852.0,-2348994.30693,0.00867337574591,10.0748378896,117.857732533,23.3687373429,0.337210781611,-1.33852144658,-0.701167069797,0.0720686341339,2.99117277735,83.0045385839,73.7541011402,-4.23692689876,443.936256,0.00634342212785,-0.0441719446415,7707368960.0,1054.53,201807261500,25.0,1067.76,1052.52,1063.45,-0.6987146287,1061.95,0,1500,10.0,84574.0,1,3
2018-07-27,3.17074365164,1,2.14274530889,-38.4227267742,49.7788850212,1.08177944041,15.13,54.5060457521,37.5594357305,22328368.0,-2388798.30693,0.00664665659609,8.98714808926,69.9389928371,22.4645418184,-1.92151920328,-1.2841648265,-0.582997756703,0.0728938637632,-0.442229957505,74.6821282024,65.4741692942,-4.58384258699,449.924589,0.00644450028393,-0.042879403054,5769349120.0,1048.4,201807271500,30.0,1057.01,1046.3,1053.1,-0.5813016225,1054.53,0,1500,6.0,65484.0,2,3
2018-07-30,8.97886524633,1,2.12770111169,-44.4115388834,48.2364153867,-0.765000285448,10.09,48.5336605747,37.2298710291,22259869.0,-2416117.01708,0.0043509180333,7.6237461388,43.0384170039,22.1906459742,-1.80631927344,-1.10515220365,-0.522154446943,0.0727574301079,-3.52716922664,65.672635271,57.7896353788,-4.02502574237,432.108189,0.00574663953372,-0.041695172333,5852617216.0,1042.94,201807301500,28.0,1055.97,1037.34,1045.91,-0.5207935902,1048.4,0,1500,7.0,68499.0,2,3
2018-07-31,8.97886524633,0,2.04736309853,-45.3584724391,49.0828558955,-2.15955237008,44.32,49.8794664214,36.1816443998,22309462.0,-2408351.56512,0.00322836093969,6.66365736769,32.9954007723,21.4084569761,-0.844690503205,-0.261692746502,0.260461700442,0.0737288611222,-1.83428820906,59.1559544021,54.2040585334,-4.53292469952,380.034661001,0.00490721333571,-0.0405591296795,4582653952.0,1045.66,201807311500,7.0,1050.4,1039.16,1040.16,0.2608011966,1042.94,0,1500,27.0,49593.0,2,4
2018-08-01,19.047760852,0,2.16902267731,-73.1142372059,42.8372089804,-3.65459767409,-8.92,42.5189437463,35.5678945156,22241022.0,-2476791.56512,-0.0008506489193,4.38074126597,-16.9792521695,22.1921386206,-2.43888624661,-1.91673179967,-2.17719350011,0.0731946472903,-14.3255820393,51.9955803487,43.993047134,-3.45309066073,309.862909,0.00298792591737,-0.0396880617776,6369178112.0,1023.14,201808011500,37.0,1055.52,1023.14,1047.25,-2.1536637148,1045.66,0,1500,0.0,68440.0,2,4
2018-08-02,38.3699011341,0,2.37473626124,-86.7349926794,36.4929224861,-5.68594539748,-34.06,35.6723707931,35.7636985085,22154591.0,-2504138.1944,-0.00725011360774,0.992295393654,-140.062273198,23.6184144335,-4.74884440336,-5.00930610381,-2.83211260369,0.0771413955013,-27.0141550278,43.2153401025,31.4489146401,-3.21944910116,402.790269001,-0.000424753924331,-0.039267340197,7375206912.0,994.57,201808021500,37.0,1020.74,980.98,1019.55,-2.7923842289,1023.14,0,1500,0.0,86431.0,2,4
2018-08-03,38.3699011341,1,2.31822016968,-94.6120058565,34.9197348151,-5.9042350248,-38.44,36.118695454,36.0850260139,22109764.0,-2547053.30407,-0.0115750360862,-1.60544672309,-139.944405744,22.8692419739,-5.82402185216,-3.64682835204,-0.814715748351,0.0850399637867,-30.1605303698,30.2071832867,15.1795880861,-4.31926363715,691.007429,-0.00414151464495,-0.0391894458477,3862308864.0,986.5,201808031500,33.0,999.35,986.22,993.11,-0.8114059342,994.57,0,1500,3.0,44827.0,2,4
2018-08-06,43.9859530944,1,2.37572133924,-97.4306543385,32.5491454338,-6.62550098759,-44.08,35.9406380184,36.6066013017,22046593.0,-2596497.67324,-0.0152091050416,-3.86067704908,-142.523659429,23.1357246901,-4.93845898818,-2.10634638448,-1.29163063613,0.0976083857504,-34.9017091323,17.947082049,7.21274342094,-3.60033580331,1022.308301,-0.00783071144383,-0.039425718444,5671938048.0,973.84,201808061500,33.0,997.55,970.95,987.52,-1.283324886,986.5,0,1500,4.0,63171.0,2,4
2018-08-07,38.4772059254,1,2.35308817146,-70.8481507824,42.4807764996,-4.00895128436,-6.24,41.4326062836,37.0132601118,22117590.0,-2525500.67324,-0.0117705231931,-3.05812568391,-93.9362648001,23.6188872122,0.917781962506,1.73249771086,3.02412834699,0.0995531128385,-15.0384470008,12.1578539322,14.0812302897,-3.51463367034,899.289301,-0.00914398202691,-0.0395148654513,6480139776.0,1003.74,201808071500,1.0,1003.74,973.87,977.57,3.0703195597,973.84,0,1500,36.0,70997.0,3,4
2018-08-08,38.4772059254,1,2.3485064694,-85.5174253201,39.0626200932,-3.50880622398,-18.03,41.1885807427,36.618356498,22058779.0,-2576165.03076,-0.0116876565396,-3.3352565766,-91.5618222565,23.1853952685,0.0749845506169,1.36661518675,-1.65751316024,0.102906068274,-21.8747598137,13.2962524761,18.5947837176,-4.17625279075,827.515404,-0.00999187353115,-0.0396548803608,5260677120.0,987.24,201808081500,36.0,1001.35,986.19,1000.31,-1.6438519935,1003.74,0,1500,1.0,58811.0,4,4
2018-08-09,29.9711327576,1,2.32068567743,-68.9900426743,44.4827257068,1.13214756126,-31.35,38.4821709193,35.6491243366,22131134.0,-2530323.09223,-0.0081134491742,-2.02762018453,-59.5379230429,23.3421527493,3.23213311951,0.208004772518,1.86551793276,0.104064861942,-11.0345485865,21.3169783779,31.2749211266,-3.67960688801,666.230744001,-0.00936573207883,-0.0396048800868,6361858560.0,1005.83,201808091500,0.0,1010.48,985.1,985.87,1.88302743,987.24,0,1500,37.0,72355.0,4,0
2018-08-10,29.9711327576,1,2.22928190981,-68.109886202,44.7644879812,2.0598073999,-44.16,34.8174218321,34.3414213655,22179245.0,-2508097.4169,-0.00552158663496,-0.913800347486,-41.8368164648,22.4448561244,0.306382541117,1.96389570136,0.0983777685981,0.105026008419,-10.4710240377,27.9975530888,34.1229544221,-4.5368595625,512.359796001,-0.00808435026421,-0.0394049793717,4209738496.0,1006.82,201808101500,9.0,1009.72,998.94,1005.18,0.0984261754,1005.83,0,1500,22.0,48111.0,4,0
2018-08-13,35.2974073694,1,2.21184885923,-68.1437867989,43.5549765785,2.87008132753,-66.95,20.2374644465,33.3173498427,22125716.0,-2472522.24299,-0.00453372276153,-0.361948848995,-50.0939025917,22.1580806869,1.46305078725,-0.402467145507,-0.500844914106,0.10658138568,-12.8900468431,35.1222964106,39.9690136831,-4.13072440685,369.203061001,-0.00690080776332,-0.0391462399153,4771646464.0,1001.79,201808131500,30.0,1004.49,988.39,996.96,-0.4995927773,1006.82,0,1500,6.0,53529.0,4,0
2018-08-14,35.2974073694,1,2.11665513417,-70.0857349447,43.0863887658,-0.381572917289,-62.04,26.0498672593,32.233267876,22085583.0,-2465955.02481,-0.00400478292566,0.010593410253,-40.444723417,21.1646463521,-0.590307536453,-0.688685305052,-0.187840390946,0.108218879991,-13.8272224684,39.9246215953,45.6818966806,-4.79745207459,166.443636001,-0.00593546615076,-0.0388535395951,3467179264.0,999.91,201808141500,18.0,1003.36,995.11,999.88,-0.1876640813,1001.79,0,1500,16.0,40133.0,4,0
2018-08-15,42.4137462398,1,2.15168363552,-89.1006274692,38.4470532169,-0.699931121105,-74.2,27.2806416905,31.5589090952,22035511.0,-2516027.02481,-0.00645094952086,-0.878377962783,-71.7373563374,21.0936001841,-2.66628783063,-2.16544291653,-1.97760252558,0.11343420311,-23.1058935662,41.7014074309,39.4533119291,-3.88369289771,119.031561001,-0.0061072939408,-0.0387261062174,4360022528.0,980.33,201808151500,38.0,1000.5,980.33,1000.5,-1.9581762359,999.91,0,1500,0.0,50072.0,1,0
2018-08-16,47.4926774421,1,2.24815477796,-74.5525025653,41.9696791056,-1.51616078264,-57.82,36.5693353452,31.321542113,22121077.0,-2499897.97049,-0.00584316765837,-0.605757379888,-66.0375686318,22.2697715995,-1.1253048675,-0.937464476554,1.04013804903,0.115562118071,-16.0606417888,43.3516299688,44.9196812967,-3.27235097583,120.054996001,-0.00601925184665,-0.0385714687079,7162680320.0,990.58,201808161500,3.0,1005.82,968.26,973.3,1.0455662889,980.33,0,1500,33.0,85566.0,2,0
2018-08-17,47.4926774421,1,2.28079699842,-86.6834746734,39.4326896085,-2.67575137562,-63.06,36.8698074859,31.1011299152,22055632.0,-2556385.57101,-0.00679758717452,-0.95496409761,-73.7255717801,22.3490736281,-2.02351597444,-0.0459134488555,-1.08605149788,0.119019231514,-21.1346207829,39.6929149704,34.7057516854,-3.73554915914,133.476384001,-0.00627869695594,-0.0384908928761,5526098944.0,979.88,201808171500,35.0,1001.66,978.28,997.68,-1.0801752509,990.58,0,1500,2.0,65445.0,2,0
2018-08-20,47.4926774421,1,2.20588878898,-67.0639468256,45.1460973402,-0.478144122022,-48.66,43.6583293032,31.2560648604,22119273.0,-2494529.94097,-0.00428800071314,0.101969836372,-37.1310874104,21.9927112261,1.68615202857,0.646013979549,1.73206547743,0.115764525703,-9.70780531967,43.0374160259,49.4868150955,-4.06508768206,93.0204960009,-0.00561513154167,-0.0382544552688,5483375104.0,997.0,201808201500,0.0,997.24,980.13,980.58,1.7471527126,979.88,0,1500,37.0,63641.0,2,4
2018-08-21,33.5382666175,1,2.13633541197,-33.8605182927,47.0228238522,0.306027542479,-20.17,51.5169527914,31.5916376472,22184683.0,-2482303.33827,-0.00174955655793,1.2730399046,93.7421607117,21.4268032814,1.24302470791,2.32907620579,0.597010728358,0.10451960126,-5.95435229557,47.8204918903,59.2689088899,-4.26667600612,91.7759450012,-0.00432660654709,-0.0378435493468,5767310336.0,1002.97,201808211500,1.0,1008.69,994.62,996.76,0.5987963892,997.0,0,1500,34.0,65410.0,3,3
2018-08-22,33.5382666175,1,2.04910109339,-30.6489815253,45.4980806163,1.75553130068,2.97,54.3719116146,31.9032409492,22143612.0,-2498001.84461,-0.00108710303853,1.72383597954,52.5672381175,20.440603047,1.78621330231,0.0541478248813,-0.542862903477,0.0935812999163,-9.00383876736,60.7970759981,73.6355040089,-4.94660690767,84.8543450007,-0.00324677204424,-0.0373714043468,3442909952.0,997.54,201808221500,35.0,1002.44,995.35,1002.4,-0.5413920656,1002.97,0,1500,3.0,41071.0,4,3
2018-08-23,22.3417486703,0,2.02530361736,-16.4875371598,47.9227870402,1.43350360395,18.28,60.8717435507,31.9932845159,22210150.0,-2481514.85974,0.000439560123932,2.50418762404,90.0124368639,20.3498456865,0.77731210954,0.180301381182,0.723164284659,0.0827414278468,-4.1544259196,70.5622455304,78.7823236924,-3.959177334,82.9449200007,-0.00201799465485,-0.0367767829956,5857840640.0,1004.78,201808231500,1.0,1011.99,992.82,997.28,0.7257854322,997.54,0,1500,37.0,66538.0,4,3
